host_id,host_name,listing_count,average_price
151414609,M,3,127.0
151543325,Sevi,1,
151559269,Nynke,1,
151654205,Lino,1,
151759692,Chafia,2,189.5
151786918,Lea,1,225.0
151853937,Elsa,1,
152015271,Roselien,1,
152229108,Erik,1,113.0
152277838,Steven,1,
152306255,Felix,1,800.0
152324277,Gøste,1,200.0
152565049,Aniek,2,203.5
152584447,Anouk,1,
152919845,Imke,1,
152946718,Edo,1,
152947954,Francois,1,
153002608,Justian,1,319.0
153020793,Toby,1,145.0
153078819,Benjamin,1,
153108798,André Gerard Antoon,2,316.5
153202254,Çağdaş,1,195.0
153249809,Eline,1,
153336562,Elisabeth,1,308.0
153385115,John,1,450.0
153478953,Emily,1,
153743011,Merel,1,
153929706,Hannah,1,
154014683,Dana,1,
154433811,Jianrong,4,66.0
154646259,Rowan,1,
154649067,Mathijs,1,162.0
154774784,Nina,1,233.0
154781445,Hester,1,153.0
154892883,Maria,3,192.0
154951660,Marina,1,180.0
154990200,Anne,1,
154994295,Suzanne,2,118.0
155233991,Eun,1,147.0
155245508,Esther,1,
155274317,Titia,1,400.0
155276644,Mirjam,1,550.0
155569221,Joël,1,294.0
155931451,Hidde,1,850.0
155962439,Mark,1,286.0
156070312,Jesse,2,113.0
156207273,Julia,1,85.0
156290299,Lex,1,
156306151,Nathalie,1,83.0
156417033,Nicol,1,
156508981,Oda,1,450.0
156522323,Jeroen,1,126.0
156533734,Bente,1,225.0
156570036,Cristina,1,174.0
156637279,Floris,1,
156648425,Pierre,1,640.0
156731024,Alwin,1,
156755736,Leonor,1,175.0
156764175,Guus,1,236.0
156772850,Romy,1,550.0
156781286,Marjolein,1,
156881255,Ruby,1,94.0
156908584,Caroline,1,350.0
156950900,Roberto,1,
157016768,Ward,1,146.0
157237952,Sander,1,95.0
157240871,Dries,1,203.0
157366043,Jori,1,
157479756,Laura,1,180.0
157500226,Joanneke,1,
157530539,Arnoud,1,
157620952,Jochem,1,
157683871,Annelot,1,450.0
157740405,Nick,1,162.0
157745126,Jeffrey,1,150.0
157758808,Lisa,1,
158029175,Ufuk,1,
158093741,Casper,1,
158286631,Dean,2,259.5
158299935,Lianne,1,
158301859,Matthijs,1,394.0
158458533,Gijs,1,122.0
158474035,Ties,1,239.0
158536037,Floor,1,180.0
158605895,Shannon,1,
158729287,Joris,1,412.0
158787892,Henning,1,
158831746,Nicole,1,625.0
158854505,Helena,1,
158861621,Lidija,1,
158957333,Olle,1,264.0
159108573,Gert,2,67.0
159112610,Giampaolo Antonio,3,268.5
159191492,Bas,1,405.0
159323265,Pim,1,
159473283,Andries,1,270.0
159486558,Leontien,1,
159714428,Tal,1,152.0
159727878,Sam,1,
159730080,Maikel,2,137.5
159805113,Joris,2,112.5
159846137,Von,1,200.0
159969271,Richie,1,198.0
160470419,Joshua,2,77.0
160626123,Amy,1,333.0
160977376,Patricia,1,134.0
161087248,Marly,1,173.0
161255855,Jamilla,1,
161396712,Frank,1,128.0
161467651,Leo,1,155.0
161616335,Michel,1,135.0
161729978,Jikke,2,272.0
161979594,Frederique,1,190.0
162110514,Josje,1,
162627915,Chevelle,1,301.0
162690724,Remco,1,500.0
162770573,Martin,1,
162854949,Dianne,1,
162888033,Max,1,625.0
162914232,Lein,1,175.0
162914563,Florian Olivier,1,
162977928,Cmh,1,
162992085,Joeri,1,
163058040,Koen,1,
163263490,Harm,1,285.0
163282758,Stephan,1,370.0
163313337,Marius,1,
163339448,Thijs,2,215.5
163402243,Romke,1,
163485850,Aurelie,1,270.0
163558656,Paul,1,159.0
163592969,Arley,2,70.5
163624909,Sasha,1,201.0
163704919,Helena,1,235.0
164525858,Marc,1,
164939269,Iva,1,
165076535,Frits,1,304.0
165420877,A.L,1,197.0
165493659,Mariska,1,
165575145,Karina,1,324.0
165814590,Sun,2,214.5
166008693,Carmen,1,815.0
166022137,Jolanda,1,
166131542,Jilke,1,
166366283,Angelica Maria,1,183.0
167032540,Iryna,1,
167351025,D,1,
167603659,Fede,1,
167780026,Jan Julius,1,189.0
167910688,Hans,1,550.0
168539831,Nil,1,
168674651,Malo,1,213.0
168686231,Yu Mei,1,
168891473,Derk,1,
169218756,Josh,1,
169471992,Anouk,1,
169642846,Frans,1,91.0
169673511,Lucia,1,169.0
169734662,Bas,1,120.0
169813925,Marnix,1,200.0
169835244,Eleni,1,146.0
169888857,Julia,1,
169899468,Aron,1,
169915566,Wim,1,80.0
170253186,Coen,1,540.0
170320980,Vero,1,124.0
170352247,Bram,1,223.0
170389054,Anouk,1,126.0
170434701,Mike,1,
170754397,Stijn,1,
170844805,Wouter,1,290.0
170886399,Sofie,1,171.0
171140951,Tamara,1,
171404311,Felicienne,1,
171501479,Joris,1,260.0
171534389,Juraj,1,
171916928,Vic,1,300.0
171975859,Huib And Trees,1,
172000244,Cato,1,
172013524,Ana,1,230.0
172075856,Danielle,1,
172083920,Iris,1,556.0
172121112,Ivan,1,168.0
172209043,Alice,1,
172215327,Daniel,1,338.0
172373599,Giulia,1,180.0
172466476,Maja,1,
172532088,Benthe,1,212.0
172607675,Johana,1,
172796814,Yasmin,1,
172867780,Robert,1,425.0
172920739,Kevin,1,288.0
173086448,Amsterdamnoortje,1,278.0
173340690,B&B Jordaan,2,
173480122,Ralf,1,220.0
173532276,Jasmin,1,218.0
173534908,Barend,1,425.0
173784342,David,2,77.0
173787530,Astrid,1,
174140236,Pien,1,500.0
174384510,Thijs,1,200.0
174521036,Eric En Corine,1,
174715695,Piet Hein,2,187.0
174751543,Emma,1,
174789976,Tess,1,253.0
174798222,Helena,1,386.0
175315662,Wouter And Zu,2,125.0
175413450,Sophie,1,187.0
175435699,Leander,1,163.0
175454731,Ayo,1,
175479515,Annet,1,244.0
175483960,Frederike,1,240.0
175484725,Vivian,1,
175856582,Fabiana,1,
175885486,Christian,1,149.0
176045027,Tim,1,193.0
176057755,Anouk,1,
176059267,Robert,1,111.0
176320082,Lucio,6,76.33
176397431,Sjoerd,1,213.0
176488654,Winnie,1,255.0
176614331,Jack,1,179.0
176739356,Jan,1,77.0
176811314,Maarten,1,
176935179,Parisa,1,
176994374,Carlijn,1,
177273022,Sophia,1,
177369543,Robert,1,
177470094,Marc-Marijn,1,272.0
177638561,Marjanne,1,
177762569,Anne,1,162.0
177787615,Olha,1,172.0
177882998,Kim,1,
178742549,Juliette,1,
178933035,Scipio,1,
179102668,Mark,1,196.0
179312328,Gloria,1,143.0
179424857,Rogier,1,198.0
179643061,Fleur,1,
179670405,Maarten,1,208.0
179742742,Niels,1,205.0
179915931,Marit,1,
180008249,Timo,1,
180288270,Ellen,2,166.0
180635146,Michiel,1,
180740832,Sjoerd And Tom,1,621.0
181037850,Joost,1,
181122150,Yulia,1,152.0
181201244,Saeed,1,
181248409,Anne,1,635.0
181634270,Aletta,1,290.0
181658474,Marcel,1,291.0
181803312,Mariya,2,182.5
181908745,Maarten,1,196.0
182385338,Manon,1,241.0
182412946,Maegan,1,267.0
182592567,Mans,1,274.0
182599784,Isabelle,1,330.0
182909053,Leonie,1,380.0
183007195,Anna,1,192.0
183281482,Ahmet,1,405.0
183343469,Zico,1,155.0
183546093,Bart,1,122.0
183668265,Lizné,1,307.0
183674944,Niek,1,
183771719,Anna,1,
183850236,Stephan,1,
183914590,Freddie,1,
184033244,Roland,1,
184059790,Brigitte,1,
184348028,Tessa,1,
184432212,Maaike,1,
184459140,Michael,1,275.0
184538529,Teresa,1,190.0
184548110,Steven,2,
184756505,Eva,1,143.0
185372087,Loys,1,300.0
185453234,Ivo,1,
185471379,Esther,1,
185510010,Robbert,1,325.0
185603500,Aart,1,
186119073,Hans,2,113.0
186742297,K,2,84.0
186868419,Stijn,1,
186869980,Sebastiaan,1,
186915965,Noah,1,228.0
186967003,Hui,1,
186971262,Adrian,1,210.0
187101431,Marcel,1,
187242087,Frans,1,
187412264,Britt,1,
187643621,Sophie,1,
187701356,Karim,1,143.0
187774443,Lidija,1,128.0
188173319,Cecile,1,
188262188,Sairah,1,
188286481,Diana,1,279.0
188346573,Bart,1,135.0
188371121,George,1,
188463921,David,1,252.0
188472059,Jorinde,1,
189021572,Prakash,2,
189156505,Nicole,1,171.0
189189479,Jens,1,
189267239,Kelly,1,173.0
189283332,Chantal,1,250.0
189319618,Cornelis,1,281.0
189334195,Ria & Ton,1,
189511137,Nard,1,1350.0
189765919,Stephan,1,
189887097,Anne Rose,1,320.0
190253774,Judith,2,120.0
190278130,Floor,1,180.0
190296279,Caroline,1,
190794929,Mitch,2,57.0
191039412,Melanie,1,
191042713,Jasper,1,306.0
191051605,Menno,1,147.0
191287358,Remziye,1,157.0
191338220,Noud,1,288.0
191417752,Stephanie,1,225.0
191691722,Gigi,1,315.0
191856882,Jasper,1,
191926301,Myrna,1,
192000912,Luuk,1,
192012068,Aytan,1,180.0
192098094,Sophia,1,
192104706,Thomas,1,
192126392,Sophie,1,
192163673,Tim,1,
192223569,Polina,1,449.0
192441333,Marga,1,213.0
192518648,Suzanne,1,128.0
192620192,Nils,1,425.0
193061179,Cristina,1,
193423555,Martijn,1,225.0
193864838,Dinja,1,294.0
193907625,Ed,1,
194017705,Marijke,1,343.0
194127289,John,1,
194150204,Miriam,1,137.0
194622709,Arthur,3,358.67
194917812,Marco,1,207.0
195137399,Karen,1,150.0
195172702,Irene,1,95.0
195358845,Romina,1,
195624094,Tineke,1,184.0
195639914,Ait,1,
195942611,Bun & Ben,1,405.0
196007025,Oleksandr,1,309.0
196626595,Laurine,1,375.0
197289142,Greg,1,302.0
197343930,Sef,1,162.0
197732535,Samir,1,232.0
198157018,Annelore,1,
198392894,Monica,1,350.0
198405490,Suzanne,18,368.0
198469799,Sammie,6,192.5
198565736,Jeannette,1,223.0
198602094,Mark,1,884.0
199160590,Ben,1,122.0
199170011,Menno,1,190.0
199260056,Jan,1,
199450112,Iris,2,296.5
199470517,Luck,1,225.0
199498476,Bodil,1,450.0
199638619,Roszica,2,143.5
199665758,Tim,1,
199969719,Dorothee,1,409.0
200136680,Anatole,1,
200231555,Dorian,1,136.0
200733650,Tjerk,1,258.0
200854132,Mikhail,1,
200858752,Sonia,1,332.0
200986878,Dide,1,
201041644,Tanya,1,
201044625,Carolina,2,171.0
201077336,Wim,1,
201308869,Adriaan,1,295.0
201344234,Julia,1,
201376965,Hans,1,111.0
201530435,Max,1,185.0
201621885,Maja,1,
201732674,Julian,1,177.0
201858757,Esther,1,
202002922,Catharine,1,
202021636,Laura,1,
202228575,Juliet & Han,1,500.0
202557755,Puck,1,
202654727,Monique,1,
202713005,Joelma,1,86.0
203031255,Jan,1,
203296939,Mert,1,
203298254,Joost,1,333.0
203332788,Robert,1,266.0
203529722,Bibi,1,207.0
203627746,Tijmen,1,
203692325,Joep,1,
203731852,Aimee,23,727.1
204025524,Django,1,248.0
204029682,Dyllan,1,290.0
204169513,Ernest,1,
204398565,Seger,1,338.0
204553722,Fabian,1,245.0
205602543,Peter,1,144.0
205830809,Jason,5,250.0
205841633,Maarten,1,
205960972,Quintus,1,165.0
205974109,Ritsaart,1,240.0
206197883,Charles And Yochi,1,162.0
206853576,Abel,1,
207048746,Ylja,1,
207086988,Monicque,1,
207132373,Emma,1,
207320748,Sebastiaan,1,
207546297,Laurens,1,
207757434,Jasper,1,244.0
207760260,Matan,1,476.0
207937731,Brecht,1,176.0
208405723,Martin And Ada,1,107.0
209216106,Jacobus Jan,1,164.0
209223476,Marc,1,
209230653,Stefano,2,
209288842,Luuk,1,
209768743,Martyna,1,
209869716,Rintje,2,112.0
209920138,Puck,3,146.0
210049698,Caroline,1,500.0
210253989,Nicolien,1,
210304467,Elisa,1,260.0
210309035,Paula,1,193.0
210689724,Gaia,1,
210765298,Andrei,1,
210872154,Wende,2,209.0
211084998,Johanna Cornelia,1,86.0
211159653,Sander,1,
211258076,Mel & Henri,1,225.0
211564566,Jur,1,154.0
211826887,Emanuel,1,359.0
211843374,Jonathan,1,148.0
211883966,Jesper,1,
211997810,Olivier,1,325.0
212001063,Erik,1,166.0
212010317,Eliane,1,241.0
212180850,Eleanor,1,109.0
212201302,Maarten,1,250.0
212286031,Anna,1,
212603560,Emil,1,
212610914,Bregje,1,
212988346,André,1,
213284349,Jochum,1,226.0
213292255,Daniil,1,
213386410,Edouard,1,
213763128,Jan,1,
214313367,Rosalie,2,143.5
214584715,Isabelle,1,383.0
214625972,Anna Hermina,1,257.0
214654831,Maria,1,181.0
214756090,Tijn,1,
214855796,Kristie,1,540.0
215159267,Daan,1,
215187427,Daan,1,
215702253,Wouter,1,214.0
215817333,John,1,455.0
215897545,Luca,1,162.0
215959521,Sara & Jean-Pierre,1,
216068301,Rosaline,1,
216085401,Rosa Lynn,1,
216275773,Jip,1,162.0
216649929,Justin,1,260.0
216999871,Batuhan,1,
217006596,Danielle,1,
217170022,Liam,1,183.0
217227933,Doortje,1,465.0
217460108,Daan,1,135.0
217577916,Sharmaarke,2,104.5
217872057,Jake,1,
218099270,Helene,1,
218193397,Ekaterina,1,125.0
218198798,Tesse,1,
218280297,Bart,1,225.0
218441418,Michiel,1,
218465236,Rubina,1,
218557633,Rifka,1,
218582446,Stephan,6,261.67
218617542,Tamara,1,197.0
218619358,Hanne,1,186.0
219048139,Unknown,1,
219062056,Bram,1,160.0
219078200,Tim,1,
219229884,Thérèse,1,
219380247,Martijn,1,
219618697,Stephan,5,308.0
219632588,Conrad,1,154.0
219844432,Alessia,1,
220111503,Elsbeth,1,
220271041,Ineke,1,389.0
220436184,Dirk,1,75.0
220504040,Dounia,1,229.0
220520732,Roos,1,390.0
220588814,Lindsay,1,
220612058,Rob,1,
220711664,Stephan,4,366.25
220752520,David,1,
220779110,Nina,1,288.0
220880385,Floor,1,198.0
220966141,Elisa,1,195.0
221002167,Sascha,1,
221337240,Stephan,5,383.4
221374705,Emmy'S,2,157.5
221413806,Richard,1,131.0
221992670,Jonathan,1,
221999437,Maria,2,168.0
222231414,Muriël,1,
222253901,Toni,1,135.0
222345159,Marco,2,
222356269,Paul & Mariana,2,94.5
222664934,Susan,1,957.0
223145241,Charlotte,1,225.0
223154779,Canal View Suite,1,
223165633,Agostina,1,425.0
223476936,Patrick,1,137.0
223486054,Selma,1,
223507896,Dylan,1,361.0
223608666,Anne,1,280.0
223623374,Wietse,1,
223780379,David,1,210.0
223790843,Jan Willem,2,
224019594,Mark,2,138.5
224472650,Fleur,1,
224473029,Paulien,1,257.0
224480862,Maurits,1,240.0
224621027,Arnoldus Wilhelmus Henricus,1,101.0
224920981,Grzegorz,1,
225183279,Walther,1,300.0
225378022,Lotte,1,
225509523,Noah,1,315.0
225769488,Frank,1,
225780606,Stef,2,64.5
226040906,Daan,1,290.0
226130113,Kasper,1,235.0
226167577,Eline,1,360.0
226181266,Carien,1,90.0
226488849,Pascal,1,
226490686,Jess,1,
226533266,Laura,1,
226622106,Stephan,2,297.5
226624896,Maurits,1,340.0
226655161,Eva,1,550.0
226859324,Jacqueline,1,
227050665,Marijke Nynke,1,248.0
227098296,Linda,1,
227317547,Ozan,1,216.0
227579844,Thorkell,1,286.0
227614626,Bonnie,1,
227656109,Imelda,1,143.0
228056341,Amar,2,140.5
228109167,Ahmet,1,360.0
228208519,Eric,6,558.17
228217790,Stephan,4,417.5
228692066,Charline,1,147.0
229196646,Stephan,5,288.0
229464835,Steffan,1,442.0
229836829,Donnee,1,
229886036,Margot,1,255.0
229934853,Maarten,1,275.0
230153935,Maartje,1,206.0
230163762,Stephan,4,312.25
230192164,Benjamin,1,241.0
230276731,Matthew,1,382.0
230314887,Laurens,1,400.0
230325190,Mattanja,1,290.0
230325325,Floris,1,283.0
230350334,Isabelle,1,
230638233,Nina,1,232.0
230651111,Petra,1,290.0
230691342,Laura,1,
230744774,Isa,1,172.0
230926313,Thomas,1,
230927482,Ramses,1,
230959164,Guido,1,221.0
231146517,Noelia,1,227.0
231187864,Quentin,1,477.0
231282154,Vincent,1,
231334285,Sanne,1,
231506422,Diederik,1,296.0
231589707,Marie-Renée,1,386.0
231720767,Niek,1,
231771803,Sjoerd,1,158.0
231936809,Jan Willem,1,375.0
232131139,Rene,1,288.0
232136059,Noa May,1,217.0
232234905,Noor,1,307.0
232969856,Jan,1,229.0
233179465,Benno,1,260.0
233280888,Susanne,1,174.0
233390046,Kevin,2,136.0
233455086,Isabel En Symon,1,
234327127,Mats,1,
234692994,Hein,1,
235039425,Chiara,1,
235181141,Gatis,1,541.0
235961456,Toni,1,181.0
236300394,Michel,1,
236503707,Danique,1,351.0
236715580,Wali,1,
236947216,Cazijn,1,520.0
237046264,Nick,1,135.0
237150404,Luke,13,108.23
237150727,Luke,10,221.38
237150996,St Christophers At The Winston,12,66.0
237371423,Conscious Hotel Westerpark,9,309.67
237391395,Frits,1,
237398646,Fiep,1,390.0
237569995,Rae,1,
237803830,Anne Lotte,1,262.0
237857503,Bas-Jan,1,198.0
238122037,Joost,2,239.0
238981550,Steven,1,100.0
239030156,Rene,1,
239043602,Sander,1,213.0
239069851,Hendrik,2,780.5
239465455,Diara,1,186.0
239497379,Denise,1,300.0
239764380,Johan,1,357.0
240140038,Bregje,1,540.0
240609983,Kristina,1,
240804189,Hedzer,1,
241449179,Menno,1,147.0
241481221,Martijn,1,
241546322,Demi,1,169.0
241644101,Wittenberg,13,323.38
241678298,David,1,450.0
241819753,Alexandre,2,248.0
242108591,Martijn,1,
242235284,Marina,1,300.0
242262009,Fokke,1,
242482572,Rogier,1,
242773168,Roger,2,234.0
242918537,Riksh,1,
243087395,CityHub,1,153.0
243096645,Ninette,2,
243118788,Chí,2,226.0
243419758,Casper,2,278.0
243878598,Bunk,12,187.75
243946234,Collin,1,
244073952,Yasmina,1,157.0
244695471,Jaad,6,245.4
244891058,Carlijn,1,
245107017,Anthi,1,113.0
245267147,Ivan Terence,2,239.0
245419797,Judith,1,396.0
245570474,Daan,1,182.0
245652610,Yannick,1,520.0
245655061,Stijn,1,1283.0
245706459,Christine,1,185.0
245938143,Christiaan,1,268.0
245944457,Jet,1,230.0
246243877,Ramandeep,1,113.0
246538067,Zara,1,273.0
246569156,Ard,1,
246774784,Jaap,2,88.5
247295728,Ciro,1,96.0
247401638,Yves,1,196.0
247427991,Rob,2,135.0
247924312,Bianca,1,199.0
247955061,Babette,1,
248046023,Julie,1,
248195877,Claire,1,
248403712,Shuxin,1,
248439764,David,1,
248468683,Sonja,1,120.0
248594626,Joël,1,
248652946,René,2,186.5
248992792,Valerie,1,300.0
249058042,Alex,1,315.0
249197339,Aline,1,315.0
249221681,Ryan,1,150.0
249390073,Anoek En Thimo,1,
249607376,Annemarie,1,
249674204,Anne,1,149.0
249828335,The July,4,354.0
249906951,Michiel,1,350.0
250801198,Carla,1,103.0
250836965,Anna,1,
251513735,Axel,1,247.0
251533418,Guido,1,200.0
251699470,Saskia,1,576.0
251729623,Anke,1,
251772120,Aliex,1,190.0
251983944,Marija,1,168.0
252105054,Stephanie,1,
252578936,Alex,1,231.0
252993821,Douglas,1,
253014204,Stijn,1,
253685622,Jordi,1,95.0
253781525,Britt,1,338.0
253837793,Joukje,1,188.0
253874008,Sven,1,250.0
254144320,Daan,1,212.0
255238863,Randy,1,
255588037,Eline M J,1,225.0
255928301,Bas En Fenne,1,
255939169,Marjolein,1,
255948705,Isabelle,1,
256141550,Gijs,1,
256615763,Thomas,1,147.0
257166172,Ricardo,2,188.5
257413120,Gs,1,
257545862,Julius,1,251.0
257554404,Albertjan,1,381.0
258129522,Ram,1,
258391748,Demi,1,
258734095,Linda,1,261.0
258734241,Dirk Brian,1,164.0
258973179,Raoul,1,
259140543,Pim,1,270.0
259584738,Laurence,1,178.0
260165819,Nora,1,482.0
260247104,Christine,1,275.0
260372695,Joost,1,
260679243,Mario,1,153.0
260726901,Pernilla,1,
260802154,Joe,1,262.0
260852497,Thomas,1,262.0
260904579,Beau,1,
260931098,Jasmijn,1,
261039832,Casper,1,277.0
261116882,Alistair,1,
261592357,Anne,1,
261838195,Ronald,1,158.0
262182639,Cobus,1,482.0
262236782,Margriet,1,250.0
262559961,Kl,1,182.0
262581388,Bob,1,405.0
262935203,Sayen,1,
263407872,Daan,1,
263423484,Thomas,1,
263682086,Loes,1,243.0
263689887,Marijke,2,210.0
264241571,Pim,1,130.0
264430076,Pim & Daniëlle,1,125.0
264670286,Roy,1,219.0
264679164,Jacob,1,315.0
264702986,Thibaud,1,320.0
264748709,Alexandra,1,
264906709,Lucas,1,4500.0
265253303,Jeroen,1,149.0
265326458,Otto,1,210.0
265624681,Maxim,1,355.0
265967622,Kelvin,1,
265970789,Ronald,1,
266093770,Daan,1,
267109015,Neda,1,
267329034,Pamela,2,125.0
268082245,Chris,1,710.0
268098767,Abel,1,
268108489,Maurits,1,258.0
268289693,Bianca,1,
268323635,Max,1,181.0
268538222,Iris,1,210.0
269014975,Linus,1,673.0
269066421,Robin,1,222.0
269308257,Mark,1,
269485392,Emmelien,1,240.0
269689146,Robert,1,
269714404,Giselle,1,
269718604,Cuneyt,1,
269805213,Babette,1,183.0
270107519,Najat,1,315.0
270245537,Bradley,1,
270286446,Bart De,1,252.0
270501467,Sander,1,375.0
270721664,Stephanie,1,180.0
271011194,Maud,1,216.0
271249820,Tamara,1,200.0
272699070,Elisa,1,152.0
272714342,Sara,1,
273020993,Daya,1,
273084946,Michiel,1,
273094380,Bart,1,182.0
273198642,Victorine & Casper,1,
273252973,Valerie,1,
273266448,Vlad,12,347.2
273338682,Guillermo,1,
273576899,Tamara,1,
273707659,Mirte,1,
274133129,Verena,1,
274272991,Tallulah Manuela,1,350.0
274421872,Robin,1,91.0
274431896,Kris,1,270.0
274491889,Anouk,1,
274734489,Alex,1,
274808687,Hizra,1,207.0
274962310,Stijn,1,360.0
275226527,Rosa,1,
275322000,Siem,1,
275518594,Francesca,1,275.0
275964056,Timon,1,
276344720,Kim,1,
276530904,Gerdie,1,
276762598,Danie,1,180.0
276803998,Ayse,1,
276812090,Ruben,1,1410.0
277018360,León,1,
277056416,Vincent,1,
277531208,Finn,1,300.0
278471041,Hendrik,1,
278815701,Sean,1,232.0
279779297,Andjela,1,200.0
279978711,Jenz,1,
280028016,Ahmed,2,149.5
280076052,Jérôme,1,212.0
280576037,Sari,1,147.0
280638255,Jeandré,1,221.0
281050591,Yonina,1,335.0
281337057,RoomWest,2,116.5
281658595,The July,4,401.75
281747485,Pasquinel,1,275.0
283084793,Lex,1,126.0
283181866,Arnaud,1,191.0
283388317,Babette,1,
283636313,Carina,1,200.0
284011461,Els,1,
284218378,Geraldine,1,256.0
284271894,Lars,1,359.0
284451875,Viola,1,
284533726,Lafras,1,190.0
285974497,Ilse,1,300.0
285997026,Guillaume,1,292.0
286014437,Janne,1,
286023428,Stefano,1,636.0
286058994,Faber,1,106.0
286849188,Evelyn,1,
286904149,Robin,1,214.0
287313714,Oscar,1,118.0
287463018,Aris,1,
287767349,Simone,1,
288010102,Zeynep,1,
288298929,Hugo,1,
288700888,Leonie,1,
289104253,Stephan,9,250.22
289849343,Hester,1,185.0
290764917,Charlotte,1,180.0
291379128,Duco,1,270.0
291545715,Edvina,1,
292253126,Annick,1,
292329394,Ali,1,
292547500,Vincent,1,
292991345,Nivari,1,360.0
293523411,Matiss,1,478.0
293680014,Richard,1,
293712566,Ronit,1,380.0
294162319,Ekim,1,
295063517,Jeroen,1,
296023784,Willemijn,1,250.0
296125419,Ruben,1,
296255844,Sophie,1,294.0
296434030,Heleen,1,538.0
296486446,Marc,1,
297422692,Daan,1,
297549941,Puck,1,200.0
297593311,Emilia,1,
297663351,Frank,1,
297726800,Bram,1,200.0
297947805,Charlie,1,219.0
298249420,Michel,1,121.0
299478966,Inge,1,
299555409,Anita,1,420.0
299566086,Mike,1,84.0
300441303,Monique,1,250.0
300476521,Paula,1,154.0
300483533,Marise,1,187.0
300542017,Rik,1,
300754328,Bart,1,
300820284,Pauline,1,225.0
300932749,Fleur,1,300.0
301472165,Maarten,1,
301508950,Maciej,1,1000.0
301633735,Benjamin,1,105.0
301717793,Tijn,1,
302096660,Lucas,1,201.0
302497029,Chantal,1,
302940677,Tessa,3,275.33
303312760,Agustina,1,360.0
303597180,Hoxton Amsterdam,2,
304488649,Laura,1,215.0
304647792,Winnie,1,
304713175,Wen Ling,1,449.0
305000483,Viona,1,236.0
305352222,Yassein,1,150.0
305520632,Ilona,1,180.0
305845484,Francesca,1,
306262037,Louise,1,405.0
306449667,Marjolein,1,141.0
306454306,Jeroen,1,
306604115,Steven,1,
306791235,Joost,1,117.0
306989342,Larissa,1,283.0
307303828,Ruben,1,470.0
307583187,Jay,1,
307825526,Lot,1,104.0
307943702,Martin,1,
308044305,Soner,1,144.0
308060524,Neneh,1,
308175065,Anne-Clémence,1,
308265800,Sophie,1,105.0
308287773,Marcel,1,292.0
308296160,Koen,1,
308525090,Anne,1,
309173192,Liesbeth,1,351.0
309189524,Noah,1,113.0
309928956,Noumi,1,170.0
310125283,Gaukhar,1,
310155634,Roos,1,160.0
310424576,Romy,1,352.0
310716632,Lisa,1,159.0
310851441,Idilia,1,254.0
310865765,Ted,1,
311321908,Melrose Hotel,9,
311323273,Acostar Hotel,4,209.0
311362818,Sergi,1,
311540043,Kaiyo Elaisja,1,147.0
312020333,Dan,4,476.75
312500493,Murat,1,580.0
312657345,Lewis,2,
313064535,Andrew,1,
313538154,Allard,1,394.0
314064340,Mike,3,140.67
314141568,Lianne,1,232.0
314203328,Jurjen,1,
314312446,Winicius,1,352.0
314641417,Tom,1,96.0
314684383,Zohra Rina,1,75.0
314958284,Isabelle,1,
315247249,Yasmin,1,298.0
315318222,Noortje,1,277.0
316130564,Vy,1,
316460252,Daantje,1,228.0
317055839,Frank,1,
317063910,Joël Philippe,1,
317610242,Elisabeth,1,157.0
317710858,Adrian,1,380.0
317956557,Frederique,1,468.0
318104023,Guusje,1,
319176497,Ester,1,229.0
320332294,Aydın,1,
321767999,Mathijs,1,250.0
322306752,Auke,1,191.0
322790149,René,2,
323946609,Erwin,5,293.8
324540313,Korien,1,135.0
324873771,Melis,1,222.0
325190334,Ester,1,
325864837,Iris,1,172.0
326403956,J,1,
326772808,Raymond,1,
326988469,Alexandra Catharina Theodora,1,
328147839,Steven,1,297.0
328610072,Denise,1,189.0
329088273,Rodrigo,1,82.0
329551325,Melissa,1,225.0
329622417,Jip,1,277.0
330111845,Maurice,1,331.0
330235998,Kate,1,
330357919,Bjorn,1,183.0
331078528,Ronny,1,342.0
331126441,Dorian,1,
331177915,Wieger,1,250.0
331195483,Lisa,1,124.0
331307196,Christine,1,
331355458,Max,1,152.0
331692938,Sara,1,
332550676,Annah,1,139.0
332585972,Mark,1,423.0
332905250,Anna,1,220.0
333080494,Denis,1,315.0
333355675,Simon,1,185.0
333365486,Maurits,2,167.0
333717113,Nicole,1,167.0
333802582,Yvette,1,188.0
334447642,Mandy-Remko,1,100.0
334717443,Caroline,1,
335072659,Tibo,1,321.0
335093566,Joep,1,400.0
335542009,Esmee,1,357.0
335571592,Wendy,1,
335628761,Jazz,1,239.0
337127216,Carli,1,342.0
337367068,Philip,1,
338273559,Charlotte,1,
338334951,Charlie,1,
338400323,Jesse,1,628.0
338442225,Ryan,1,179.0
338735470,Sem,1,
339155901,Anna,1,322.0
339797936,Maarten,1,243.0
339827725,Feline,1,283.0
340060981,Marnix,1,
340202740,Joris,1,180.0
340475366,Monika,1,296.0
340999075,Maurits,1,176.0
341079218,Rens,1,180.0
341143211,Eva,1,375.0
341387825,Sarah,1,
341432744,Addie,1,207.0
341612112,Ruby,1,153.0
341939874,Friso,1,260.0
342059962,Marcellinus Cornelius Johannes Maria,7,274.6
342329793,Jacques,1,
342436086,Reception,1,500.0
342668428,Tina,4,202.25
344550759,Neda,1,
344956410,Pieter,1,
345090941,Lex,2,192.0
345326420,Ela,1,679.0
346347365,Jonathan,1,265.0
